Data Table for Total Deaths - Wisconsin
Date generated: Mon Dec 05 2022 13:03:22 GMT-0500 (Eastern Standard Time)
Geography,Date,Total Deaths
Wisconsin,Sep 29 2021,8868
Wisconsin,Sep 22 2021,8754
Wisconsin,Sep 15 2021,8666
Wisconsin,Sep  8 2021,8554
Wisconsin,Sep  1 2021,8494
Wisconsin,Aug 25 2021,8412
Wisconsin,Aug 18 2021,8352
Wisconsin,Aug 11 2021,8313
Wisconsin,Aug  4 2021,8296
Wisconsin,Jul 28 2021,8279
Wisconsin,Jul 21 2021,8229
Wisconsin,Jul 14 2021,8196
Wisconsin,Jul  7 2021,8154
Wisconsin,Jun 30 2021,8128
Wisconsin,Jun 23 2021,8077
Wisconsin,Jun 16 2021,8035
Wisconsin,Jun  9 2021,7994
Wisconsin,Jun  2 2021,7893
Wisconsin,May 26 2021,7765
Wisconsin,May 19 2021,7732
Wisconsin,May 12 2021,7686
Wisconsin,May  5 2021,7595
Wisconsin,Apr 28 2021,7533
Wisconsin,Apr 21 2021,7429
Wisconsin,Apr 14 2021,7401
Wisconsin,Apr  7 2021,7355
Wisconsin,Mar 31 2021,7309
Wisconsin,Mar 24 2021,7261
Wisconsin,Mar 17 2021,7197
Wisconsin,Mar 10 2021,7141
Wisconsin,Mar  3 2021,7066
Wisconsin,Feb 24 2021,6930
Wisconsin,Feb 17 2021,6795
Wisconsin,Feb 10 2021,6701
Wisconsin,Feb  3 2021,6492
Wisconsin,Jan 27 2021,6300
Wisconsin,Jan 20 2021,6032
Wisconsin,Jan 13 2021,5677
Wisconsin,Jan  6 2021,5434
Wisconsin,Dec 30 2020,5191
Wisconsin,Dec 23 2020,4953
Wisconsin,Dec 16 2020,4493
Wisconsin,Dec  9 2020,4145
Wisconsin,Dec  2 2020,3703
Wisconsin,Nov 25 2020,3344
Wisconsin,Nov 18 2020,2925
Wisconsin,Nov 11 2020,2621
Wisconsin,Nov  4 2020,2466
Wisconsin,Oct 28 2020,2212
Wisconsin,Oct 21 2020,1910
Wisconsin,Oct 14 2020,1666
Wisconsin,Oct  7 2020,1503
Wisconsin,Sep 30 2020,1402
Wisconsin,Sep 23 2020,1328
Wisconsin,Sep 16 2020,1281
Wisconsin,Sep  9 2020,1244
Wisconsin,Sep  2 2020,1202
Wisconsin,Aug 26 2020,1159
Wisconsin,Aug 19 2020,1112
Wisconsin,Aug 12 2020,1072
Wisconsin,Aug  5 2020,1017
Wisconsin,Jul 29 2020,960
Wisconsin,Jul 22 2020,912
Wisconsin,Jul 15 2020,865
Wisconsin,Jul  8 2020,838
Wisconsin,Jul  1 2020,819
Wisconsin,Jun 24 2020,793
Wisconsin,Jun 17 2020,763
Wisconsin,Jun 10 2020,716
Wisconsin,Jun  3 2020,667
Wisconsin,May 27 2020,605
Wisconsin,May 20 2020,523
Wisconsin,May 13 2020,468
Wisconsin,May  6 2020,405
Wisconsin,Apr 29 2020,352
Wisconsin,Apr 22 2020,277
Wisconsin,Apr 15 2020,214
Wisconsin,Apr  8 2020,140
Wisconsin,Apr  1 2020,54
Wisconsin,Mar 25 2020,10
Wisconsin,Mar 18 2020,0
Wisconsin,Mar 11 2020,0
Wisconsin,Mar  4 2020,0
Wisconsin,Feb 26 2020,0
Wisconsin,Feb 19 2020,0
Wisconsin,Feb 12 2020,0
Wisconsin,Feb  5 2020,0
Wisconsin,Jan 29 2020,0
