Data Table for Weekly Death Trends - Hawaii
Date generated: Mon Dec 05 2022 12:39:32 GMT-0500 (Eastern Standard Time)
Geography,Date,Weekly Deaths,New Historic Deaths
Hawaii,Jul  1 2020,3,0
Hawaii,Jun 24 2020,3,0
Hawaii,Jun 17 2020,0,0
Hawaii,Jun 10 2020,1,0
Hawaii,Jun  3 2020,1,0
Hawaii,May 27 2020,0,0
Hawaii,May 20 2020,0,0
Hawaii,May 13 2020,0,0
Hawaii,May  6 2020,0,0
Hawaii,Apr 29 2020,1,0
Hawaii,Apr 22 2020,0,0
Hawaii,Apr 15 2020,3,0
Hawaii,Apr  8 2020,5,0
Hawaii,Apr  1 2020,4,0
Hawaii,Mar 25 2020,0,0
Hawaii,Mar 18 2020,0,0
Hawaii,Mar 11 2020,1,0
Hawaii,Mar  4 2020,0,0
Hawaii,Feb 26 2020,0,0
Hawaii,Feb 19 2020,0,0
Hawaii,Feb 12 2020,0,0
Hawaii,Feb  5 2020,0,0
Hawaii,Jan 29 2020,0,0
